time,max,min,mean,median
20081121,4.2,2.6,3.369444444444445,3.4
20081124,4.7,0.0,3.524999999999999,3.7
20081127,4.7,0.0,0.8097222222222232,0.1
20081130,0.3,0.0,0.08750000000000001,0.1
20081199,0.2,0.0,0.11250000000000003,0.1
20081202,0.3,0.0,0.12638888888888886,0.1
20081205,2.9,0.0,1.6638888888888888,1.85
20081208,40.1,2.1,15.351388888888884,4.65
20081211,40.0,34.5,37.13472222222221,37.3
20081214,40.3,35.1,37.979166666666664,38.0
20081217,39.5,26.9,35.09444444444445,35.1
20081220,32.0,27.4,30.01944444444444,30.1
20081223,32.0,15.4,27.78611111111111,29.8
20081226,32.0,15.4,27.013888888888886,29.1
20081229,27.9,22.0,25.38333333333334,25.5
20090100,33.1,26.0,30.099999999999994,30.45
20090103,33.9,27.2,30.555555555555557,30.5
20090106,31.5,23.4,27.313888888888894,26.9
20090109,33.1,26.1,29.365277777777763,29.55
20090112,33.9,24.1,29.305555555555557,29.3
20090115,36.1,29.0,32.611111111111114,32.65
20090118,33.0,23.2,27.905555555555562,27.5
20090121,39.8,23.6,31.001388888888886,28.85
20090124,39.3,21.5,27.5125,26.299999999999997
20090127,34.8,25.0,30.338888888888885,30.6
20090130,30.6,25.7,27.977083333333336,28.2
20090199,31.1,26.5,29.224999999999994,29.45
20090202,31.9,22.5,27.31527777777778,27.85
20090205,31.9,19.4,24.965277777777782,25.0
20090208,30.8,18.6,24.530555555555555,24.65
20090211,26.2,17.4,22.640277777777783,23.299999999999997
20090214,36.7,22.7,28.772222222222222,29.3
20090217,37.2,30.2,33.326388888888886,33.349999999999994
20090220,34.9,23.9,29.16249999999999,29.9
20090223,29.9,20.9,26.15555555555555,26.35
20090226,30.0,23.2,26.84722222222222,26.85
20090301,33.5,24.2,28.80833333333333,28.8
20090304,33.5,24.9,29.220833333333328,28.8
20090307,33.4,20.5,26.136111111111124,27.0
20090310,32.1,23.5,28.195833333333336,28.1
20090313,35.6,21.4,30.89583333333334,31.45
20090316,26.4,17.8,22.30972222222223,22.1
20090319,31.1,15.6,24.14166666666667,26.200000000000003
20090322,34.9,22.4,30.563888888888883,31.0
20090325,35.1,26.5,30.218055555555566,29.95
20090328,38.3,29.8,33.820833333333326,33.9
20090331,36.3,30.8,33.92916666666666,33.599999999999994
20090400,34.6,27.2,31.072916666666668,31.35
20090403,32.5,21.1,27.358333333333334,27.8
20090406,26.6,19.3,23.147222222222215,23.4
20090409,31.0,22.8,26.419444444444448,26.75
20090412,30.4,21.2,25.233333333333338,24.7
20090415,38.1,26.9,33.69444444444444,34.4
20090418,33.1,27.1,30.091666666666672,30.2
20090421,38.6,23.2,30.82083333333332,30.4
20090424,38.6,26.1,31.634722222222237,30.8
20090427,38.6,23.2,32.11944444444444,32.4
20090430,38.6,29.1,35.5,36.150000000000006
20090499,38.6,25.8,32.975,35.35
20090502,34.3,26.8,30.53194444444445,30.35
20090505,33.1,25.7,29.438888888888876,29.700000000000003
20090508,36.4,26.4,30.07777777777777,29.55
20090511,38.7,27.6,32.66527777777779,31.5
20090514,38.6,23.2,30.688888888888876,30.25
20090517,38.6,25.8,33.836111111111116,34.9
20090520,34.3,26.8,30.366666666666667,30.0
20090523,33.1,25.7,29.387499999999996,29.6
